"",temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),Mese
4,0.196118,0.916283,0.584699,0.155925,0.264064,-0.014966,-0.030543,-0.035595,September
5,0.197388,0.886123,0.576718,0.181886,0.334962,0.005401,-0.018310,0.018425,September
6,0.214810,0.872903,0.576230,0.186810,0.367413,0.068648,0.051070,0.171066,September
7,0.369556,0.470746,0.569132,0.238221,0.356059,0.299648,0.276084,0.588430,September
8,0.447196,0.393968,0.595343,0.314041,0.336855,0.539399,0.208092,0.855061,September
9,0.539455,0.215420,0.594348,0.255686,0.140724,0.663367,0.196340,0.875296,September
10,0.568271,0.164126,0.587599,0.194011,0.140548,0.745722,0.227224,0.885797,September
11,0.575622,0.181148,0.567465,0.161245,0.102461,0.732672,0.321177,0.828329,September
12,0.570291,0.199857,0.566164,0.275963,0.201240,0.702264,0.334007,0.761782,September
13,0.479835,0.229957,0.569948,0.311300,0.252175,0.596277,0.316967,0.761901,September
14,0.475101,0.237391,0.564999,0.249725,0.230347,0.378111,0.231998,0.611539,September
15,0.423647,0.291188,0.567413,0.189849,0.162198,0.215976,0.116598,0.431438,September
16,0.453037,0.346808,0.539345,0.139329,0.208568,0.037948,0.010356,0.151591,September
17,0.415302,0.449396,0.536671,0.200032,0.348560,-0.007998,-0.028369,-0.028005,September
18,0.386808,0.413073,0.536002,0.169903,0.273328,-0.014842,-0.031532,-0.035320,September
19,0.387052,0.548573,0.535395,0.139861,0.237336,-0.015719,-0.032949,-0.035754,September
20,0.285177,0.902195,0.540662,0.189478,0.328497,-0.015079,-0.032951,-0.035433,September
21,0.300103,0.875048,0.544990,0.205396,0.355614,-0.014992,-0.032978,-0.035716,September
22,0.324935,0.811000,0.538964,0.189661,0.315433,-0.010505,-0.032712,-0.034723,September
23,0.417307,0.869993,0.537337,0.217527,0.311739,-0.005177,-0.030432,-0.029781,September
0,0.358061,0.975846,0.564984,0.500008,0.441594,-0.048799,-0.052867,-0.022882,April
1,0.338770,0.977310,0.565068,0.416605,0.408556,-0.055623,-0.060048,-0.025230,April
2,0.316149,0.986302,0.564670,0.410337,0.444587,-0.069918,-0.061591,-0.025786,April
3,0.296009,0.990567,0.565327,0.394533,0.400762,-0.064830,-0.056961,-0.024670,April
4,0.288369,0.973806,0.565243,0.370902,0.385954,-0.060579,0.006659,-0.020967,April
5,0.295012,0.954366,0.568397,0.383547,0.401802,-0.001822,0.014050,-0.007331,April
6,0.337378,0.842605,0.567498,0.484280,0.439797,0.120570,0.359699,0.030736,April
7,0.370722,0.785075,0.567264,0.462667,0.425444,0.373205,0.478830,0.092301,April
8,0.382155,0.693740,0.568282,0.557613,0.549212,0.367991,0.555193,0.221863,April
9,0.371718,0.689825,0.567261,0.500643,0.563631,0.636513,0.608185,0.414522,April
10,0.391237,0.609231,0.569600,0.520777,0.551342,0.768898,0.614223,0.660082,April
11,0.381337,0.594293,0.582850,0.544155,0.578976,0.819886,0.571351,0.709440,April
12,0.373537,0.590289,0.598369,0.582797,0.594676,0.679556,0.571517,0.595369,April
13,0.370301,0.580017,0.605658,0.560235,0.596937,0.714423,0.363941,0.676727,April
14,0.356168,0.591545,0.607371,0.578120,0.614569,0.586763,0.449013,0.636520,April
15,0.349022,0.590134,0.610018,0.584085,0.610740,0.557285,0.493884,0.647611,April
16,0.314765,0.684687,0.604807,0.565114,0.571753,0.084547,0.050349,0.548542,April
17,0.310267,0.684283,0.602607,0.546718,0.567174,-0.019153,-0.013898,0.266752,April
18,0.307250,0.644829,0.602012,0.507913,0.568953,-0.062400,-0.038205,0.012847,April
19,0.280942,0.646331,0.609380,0.491314,0.596777,-0.068505,-0.055986,-0.013274,April
20,0.270361,0.634199,0.615047,0.499554,0.586057,-0.043830,-0.052572,-0.013904,April
21,0.262217,0.637589,0.619491,0.429390,0.536130,-0.048654,-0.043633,-0.008228,April
22,0.259790,0.646972,0.620165,0.380541,0.537735,-0.063525,-0.045175,-0.016728,April
23,0.258836,0.625661,0.620282,0.381635,0.469604,-0.030641,-0.042487,-0.004193,April
0,0.300597,0.858255,0.624861,0.603706,0.547872,-0.027761,-0.005004,-0.051798,May
1,0.249469,0.863755,0.614541,0.502677,0.497777,-0.032506,-0.009360,-0.052043,May
2,0.240727,0.869512,0.628714,0.483003,0.466844,-0.034741,-0.020005,-0.052372,May
3,0.236095,0.873607,0.636924,0.521203,0.505865,-0.032283,-0.019972,-0.048290,May
4,0.233217,0.835169,0.662665,0.425866,0.363249,-0.027292,0.013483,-0.035633,May
5,0.315328,0.752934,0.688170,0.505538,0.515838,-0.002359,0.194441,0.028646,May
6,0.403763,0.557899,0.707183,0.543077,0.582347,0.154978,0.291014,0.119447,May
7,0.554406,0.282233,0.726079,0.538264,0.437010,0.749290,0.388549,0.862900,May
8,0.533333,0.307864,0.721623,0.543662,0.395963,0.789768,0.254096,0.771127,May
9,0.590261,0.196259,0.724827,0.430820,0.333414,0.977133,0.373591,0.859135,May
10,0.628973,0.147462,0.712991,0.395570,0.251096,1.033540,0.419828,0.911488,May
11,0.637505,0.142394,0.716891,0.308929,0.224381,1.022928,0.421860,0.831845,May
12,0.527827,0.281675,0.701995,0.260420,0.186087,0.959343,0.500302,0.525888,May
13,0.567586,0.409281,0.684691,0.175385,0.153275,0.418159,0.507308,-0.020636,May
14,0.596369,0.256257,0.694147,0.161125,0.152239,0.481177,0.465998,0.076002,May
15,0.577128,0.239083,0.679170,0.157591,0.144694,0.306672,0.336599,0.194900,May
16,0.496831,0.496409,0.676142,0.178133,0.184128,0.028159,0.079235,-0.037967,May
17,0.495536,0.546467,0.654766,0.360565,0.441418,-0.015583,0.019442,-0.045098,May
18,0.414613,0.749648,0.664173,0.396369,0.373876,-0.034111,-0.008436,-0.052358,May
19,0.357706,0.671354,0.678999,0.314286,0.384760,-0.034706,-0.017301,-0.052598,May
20,0.356922,0.839578,0.699941,0.311196,0.502271,-0.032320,-0.019539,-0.052278,May
21,0.363872,0.855861,0.663526,0.467674,0.435589,-0.029136,-0.019847,-0.051463,May
22,0.316009,0.852140,0.645837,0.507094,0.477464,-0.026699,-0.019046,-0.049847,May
23,0.308229,0.855759,0.628202,0.539248,0.490617,-0.007361,-0.016626,-0.034572,May
0,0.520205,0.854130,0.439609,0.517055,0.372404,-0.093631,-0.086578,-0.057852,July
1,0.519616,0.868027,0.438812,0.515013,0.396342,-0.095139,-0.096826,-0.058402,July
2,0.515391,0.873686,0.438086,0.497026,0.386536,-0.095341,-0.097285,-0.058374,July
3,0.510340,0.879884,0.439587,0.498263,0.365920,-0.091909,-0.097264,-0.052380,July
4,0.519043,0.873651,0.442415,0.346773,0.271282,-0.081144,-0.062260,0.062206,July
5,0.564790,0.848689,0.454158,0.301942,0.205371,-0.029464,0.430436,0.273470,July
6,0.672432,0.791162,0.483995,0.298746,0.160576,0.201775,0.702070,0.550899,July
7,0.758520,0.554297,0.487004,0.280768,0.080506,0.396401,0.786894,0.827052,July
8,0.781329,0.612019,0.471789,0.082575,0.053080,0.617549,0.661685,0.814291,July
9,0.880011,0.296389,0.476046,0.078299,0.049965,0.859012,0.799271,0.903411,July
10,0.904680,0.158245,0.462866,0.059362,0.049978,0.914451,0.838009,0.931036,July
11,0.914119,0.018821,0.465643,0.040011,0.047623,0.923940,0.795571,0.932348,July
12,0.914808,0.124426,0.467783,0.086560,0.051655,0.888936,0.813027,0.927687,July
13,0.906229,0.029627,0.481353,0.035091,0.052532,0.758608,0.724024,0.843382,July
14,0.892476,0.039393,0.481459,0.072382,0.057239,0.608890,0.657394,0.828621,July
15,0.890471,0.070549,0.487497,0.183759,0.116100,0.550085,0.689147,0.718111,July
16,0.849230,0.140496,0.472955,0.480144,0.270804,0.231384,0.452586,0.478502,July
17,0.831856,0.240377,0.466165,0.421508,0.282874,0.200471,0.165820,0.737606,July
18,0.742086,0.375702,0.461229,0.389694,0.317343,-0.074812,-0.086019,0.119372,July
19,0.630500,0.440253,0.465889,0.447215,0.381913,-0.085165,-0.095784,-0.044636,July
20,0.606380,0.413275,0.476295,0.492545,0.398698,-0.089694,-0.092703,-0.042070,July
21,0.591921,0.416523,0.477450,0.512412,0.404348,-0.088729,-0.090782,-0.045172,July
22,0.581086,0.462215,0.480399,0.502962,0.403980,-0.078709,-0.084543,-0.052720,July
23,0.563012,0.520669,0.476076,0.449826,0.395120,-0.071105,-0.074630,-0.028063,July
0,0.137882,0.815704,0.751564,0.323057,0.310404,-0.046463,-0.032418,-0.076073,February
1,0.131985,0.792012,0.745308,0.263263,0.312933,-0.047431,-0.033089,-0.076151,February
2,0.119969,0.812274,0.732488,0.236279,0.300934,-0.047620,-0.033403,-0.076219,February
3,0.115657,0.790276,0.717335,0.235775,0.306095,-0.047617,-0.033401,-0.076161,February
4,0.117784,0.778288,0.697620,0.351598,0.389751,-0.047365,-0.033051,-0.076105,February
5,0.119887,0.770833,0.715906,0.345196,0.426115,-0.045781,-0.032700,-0.071815,February
6,0.122473,0.771555,0.716589,0.291696,0.504953,-0.037155,-0.025935,-0.059450,February
7,0.140227,0.697101,0.725592,0.281463,0.357174,0.111970,0.132240,0.281300,February
8,0.223474,0.662294,0.673409,0.324221,0.339736,0.311753,0.165667,0.569846,February
9,0.272947,0.432593,0.653961,0.477540,0.386979,0.401095,0.200613,0.544885,February
10,0.317086,0.333082,0.623417,0.586679,0.503121,0.481379,0.299069,0.605786,February
11,0.320771,0.314241,0.623128,0.544510,0.439337,0.539520,0.411797,0.606336,February
12,0.249789,0.527569,0.623853,0.607721,0.492229,0.431738,0.431678,0.396945,February
13,0.181231,0.645006,0.618443,0.600381,0.491057,0.160424,0.425461,-0.043718,February
14,0.200071,0.638929,0.609643,0.510457,0.441138,0.081010,0.263190,0.012331,February
15,0.247864,0.579053,0.603804,0.389900,0.418261,0.017035,0.180276,-0.017638,February
16,0.232102,0.753401,0.596423,0.298967,0.483300,-0.038401,-0.019643,-0.069892,February
17,0.207305,0.663928,0.607884,0.440748,0.679341,-0.045467,-0.032696,-0.075724,February
18,0.249231,0.533822,0.606602,0.414297,0.624090,-0.047256,-0.033122,-0.075997,February
19,0.214254,0.414826,0.606212,0.338451,0.549904,-0.047201,-0.033399,-0.075926,February
20,0.192925,0.456272,0.628097,0.450050,0.581117,-0.046262,-0.033197,-0.075977,February
21,0.191680,0.379543,0.649955,0.383917,0.536812,-0.046762,-0.032718,-0.076048,February
22,0.202045,0.420556,0.653678,0.379751,0.558565,-0.042051,-0.031514,-0.075638,February
23,0.183647,0.373899,0.650420,0.411582,0.543739,-0.040441,-0.026120,-0.072235,February
0,0.476014,1.017867,0.497355,0.460767,0.478410,-0.067160,0.006247,-0.061213,May
1,0.465741,1.026924,0.496730,0.523036,0.531027,-0.071211,0.004769,-0.061692,May
2,0.468520,1.045489,0.495810,0.472600,0.537218,-0.073657,0.005093,-0.061736,May
3,0.470700,1.052595,0.497058,0.317307,0.505212,-0.073612,0.005137,-0.061735,May
4,0.469580,1.060349,0.505116,0.240505,0.403913,-0.071062,0.031449,-0.061431,May
5,0.492808,1.041674,0.518333,0.232536,0.408766,0.018120,0.333274,-0.017269,May
6,0.520519,1.025623,0.533882,0.393843,0.323491,0.168332,0.359296,0.180802,May
7,0.574323,0.970577,0.541488,0.529473,0.418634,0.511814,0.619988,0.499443,May
8,0.561807,0.877905,0.527687,0.549629,0.430710,0.615279,0.957780,0.642850,May
9,0.578891,0.762094,0.532393,0.481910,0.340043,0.778709,1.096404,0.679238,May
10,0.584666,0.658297,0.538670,0.463865,0.366078,0.875620,1.109858,0.741971,May
11,0.591055,0.608409,0.530010,0.468203,0.333815,0.898454,0.989659,0.738951,May
12,0.585025,0.764252,0.525742,0.572661,0.493402,0.827085,0.982620,0.684431,May
13,0.571308,0.691463,0.505410,0.555903,0.423011,0.558136,0.904271,0.429781,May
14,0.575294,0.630422,0.505333,0.412112,0.336309,0.594316,0.553024,0.650217,May
15,0.577362,0.621956,0.499563,0.454079,0.352363,0.522224,0.459848,0.630371,May
16,0.557863,0.825428,0.503623,0.354046,0.235219,0.085200,0.158749,0.315590,May
17,0.549586,0.841001,0.511936,0.277275,0.204254,0.004420,0.081585,0.192711,May
18,0.524190,0.941672,0.523276,0.194567,0.200581,-0.070281,0.011690,-0.060489,May
19,0.492959,1.000604,0.528298,0.203516,0.196461,-0.073695,0.005933,-0.061721,May
20,0.493943,1.003070,0.544200,0.291306,0.221075,-0.073092,0.005945,-0.061691,May
21,0.480587,0.984203,0.547807,0.323839,0.270242,-0.071468,0.005567,-0.060891,May
22,0.471584,0.991097,0.550987,0.226891,0.280463,-0.068405,0.006157,-0.061186,May
23,0.468433,1.029189,0.551384,0.177649,0.225484,-0.059660,0.007558,-0.057772,May
0,0.338482,0.729866,0.622725,0.715596,0.505258,-0.023640,-0.007771,-0.026341,May
1,0.336422,0.766027,0.619312,0.639237,0.510850,-0.023024,-0.007176,-0.026366,May
2,0.314927,0.797518,0.619233,0.402655,0.428409,-0.025287,-0.006515,-0.026388,May
3,0.313605,0.910664,0.606133,0.462947,0.435493,-0.025097,-0.006788,-0.026298,May
4,0.321792,0.933051,0.627241,0.702593,0.553044,-0.015299,0.013978,-0.023324,May
5,0.344640,0.924388,0.629075,0.686782,0.567072,0.002580,0.099356,0.004678,May
6,0.385664,0.876352,0.639244,0.713729,0.536501,0.107385,0.237097,0.209340,May
7,0.469295,0.685246,0.636084,0.720619,0.510729,0.412399,0.679886,0.431743,May
8,0.470833,0.503784,0.652484,0.735969,0.549776,0.554549,0.788412,0.427351,May
9,0.463276,0.472876,0.654881,0.718404,0.509102,0.643467,0.821438,0.460458,May
10,0.478615,0.454475,0.650733,0.663853,0.487653,0.690264,0.855075,0.446220,May
11,0.489377,0.450852,0.637297,0.562440,0.334578,0.620637,0.828637,0.362844,May
12,0.476904,0.458641,0.587882,0.299834,0.160544,0.673587,0.891553,0.429553,May
13,0.483868,0.457882,0.576191,0.144147,0.142030,0.503431,0.937519,0.195265,May
14,0.478420,0.472866,0.577512,0.155913,0.142752,0.329293,0.727443,0.185804,May
15,0.451528,0.514670,0.570109,0.287492,0.149135,0.240698,0.553801,0.136948,May
16,0.413956,0.712492,0.589436,0.529619,0.312071,0.049647,0.320562,0.007343,May
17,0.390690,0.791704,0.605605,0.371878,0.327956,-0.013150,0.155286,-0.019223,May
18,0.354715,0.876611,0.626681,0.202936,0.215266,-0.025204,0.006566,-0.026299,May
19,0.338766,0.889017,0.634362,0.159695,0.181041,-0.025302,-0.006413,-0.026372,May
20,0.327576,0.924721,0.645377,0.190938,0.229026,-0.024620,-0.009360,-0.026304,May
21,0.333493,0.934043,0.630018,0.225265,0.219576,-0.024323,-0.009605,-0.026255,May
22,0.318715,0.933496,0.620646,0.216996,0.193787,-0.023035,-0.009515,-0.026195,May
23,0.316561,0.935625,0.603463,0.184123,0.187040,-0.019398,-0.008510,-0.024865,May
0,0.137357,0.515277,0.772477,0.417647,0.453432,-0.083933,-0.072893,-0.072302,March
1,0.118464,0.541853,0.772486,0.413463,0.426587,-0.086356,-0.075265,-0.074091,March
2,0.113784,0.551588,0.772602,0.441029,0.457292,-0.086771,-0.076101,-0.074102,March
3,0.113030,0.544988,0.773447,0.363169,0.428861,-0.085523,-0.075941,-0.073668,March
4,0.111055,0.551835,0.773833,0.343239,0.373653,-0.084218,-0.069032,-0.070831,March
5,0.126614,0.513815,0.776987,0.397631,0.414921,-0.064628,-0.036482,-0.058521,March
6,0.147044,0.457944,0.778696,0.430149,0.465553,0.055579,0.312636,0.071870,March
7,0.168124,0.374811,0.782007,0.384403,0.411394,0.198097,0.680472,0.300441,March
8,0.174610,0.366495,0.781035,0.450201,0.397516,0.317853,0.594475,0.364382,March
9,0.184729,0.243366,0.784457,0.537048,0.371954,0.557147,0.839426,0.546355,March
10,0.194742,0.170701,0.785377,0.592818,0.375927,0.602939,0.896331,0.582828,March
11,0.192920,0.168897,0.800819,0.676555,0.455462,0.630190,0.742374,0.596739,March
12,0.185167,0.188960,0.806511,0.749817,0.512988,0.463762,0.707447,0.299288,March
13,0.178825,0.175711,0.801158,0.728794,0.515519,0.430843,0.673075,0.378017,March
14,0.177890,0.175883,0.800030,0.741828,0.524507,0.480016,0.494770,0.541622,March
15,0.173831,0.170399,0.800648,0.721667,0.528040,0.180633,0.477866,0.535840,March
16,0.161932,0.215125,0.806895,0.691675,0.525124,0.035062,0.222389,0.314305,March
17,0.139362,0.241581,0.807439,0.660376,0.524955,-0.037037,-0.019688,0.038721,March
18,0.155290,0.232668,0.806351,0.563099,0.514116,-0.081454,-0.067687,-0.062435,March
19,0.127312,0.222768,0.809566,0.586148,0.520446,-0.086050,-0.073752,-0.072670,March
20,0.119114,0.216194,0.819847,0.625177,0.515577,-0.075181,-0.071489,-0.072580,March
21,0.121280,0.210121,0.823830,0.552358,0.506157,-0.084590,-0.068385,-0.073642,March
22,0.115511,0.197284,0.824320,0.439764,0.519672,-0.082055,-0.067115,-0.073081,March
23,0.111536,0.195515,0.824070,0.545608,0.504060,-0.074804,-0.056795,-0.072100,March
0,0.564992,0.929024,0.556403,0.241277,0.206431,-0.028408,0.030567,-0.005601,July
1,0.595977,0.918230,0.505319,0.431360,0.328986,-0.034371,0.014090,-0.005921,July
2,0.599922,0.923785,0.496343,0.338916,0.322195,-0.037183,0.014189,-0.005877,July
3,0.596354,0.891302,0.489827,0.290331,0.377874,-0.030143,0.005638,-0.001483,July
4,0.679630,0.763140,0.499314,0.201276,0.229539,0.000137,0.028437,0.157177,July
5,0.810983,0.431992,0.516466,0.216889,0.286153,0.151589,0.060155,0.462789,July
6,0.818326,0.424835,0.540928,0.337662,0.497177,0.164797,0.188809,0.520550,July
7,0.816087,0.380751,0.534688,0.605247,0.551740,0.656170,0.463979,0.698102,July
8,0.809837,0.292044,0.569547,0.654934,0.557523,0.701212,0.441596,0.819379,July
9,0.820857,0.307107,0.584157,0.639758,0.535729,0.766966,0.564096,0.843581,July
10,0.830300,0.276866,0.581121,0.643618,0.546629,0.873268,0.573922,0.863299,July
11,0.831703,0.296003,0.572637,0.641811,0.539518,0.872320,0.526514,0.830335,July
12,0.745265,0.361034,0.550311,0.509442,0.435941,0.773351,0.548948,0.813841,July
13,0.797155,0.303715,0.518463,0.529726,0.460374,0.697204,0.464829,0.651729,July
14,0.782721,0.311944,0.527102,0.618297,0.490484,0.579852,0.409124,0.599079,July
15,0.767610,0.322869,0.523279,0.620389,0.524203,0.509142,0.420019,0.742733,July
16,0.704903,0.423021,0.518911,0.624822,0.475531,0.207735,0.220617,0.639852,July
17,0.672705,0.581982,0.534898,0.399909,0.315731,0.061697,0.110945,0.317868,July
18,0.637878,0.622413,0.539625,0.273253,0.349086,-0.032373,0.004502,0.025121,July
19,0.596254,0.748947,0.570588,0.342980,0.423999,-0.038015,-0.006270,-0.005168,July
20,0.558918,0.896321,0.596033,0.337384,0.404354,-0.037363,-0.005914,-0.004265,July
21,0.550253,0.921075,0.602498,0.274405,0.350805,-0.037699,-0.006033,-0.005437,July
22,0.547504,0.928857,0.605233,0.229092,0.332584,-0.035792,-0.006159,-0.005942,July
23,0.547453,0.931943,0.604436,0.234521,0.326410,-0.033393,-0.005124,-0.003057,July
0,0.415411,0.860561,0.621424,0.270668,0.414022,-0.014943,-0.043725,0.002927,October
1,0.423696,0.855750,0.613903,0.378218,0.467843,-0.016099,-0.044033,0.002850,October
2,0.446483,0.863689,0.607241,0.333184,0.476042,-0.016663,-0.043685,0.002847,October
3,0.430617,0.840119,0.595682,0.295254,0.486921,-0.016608,-0.044286,0.002851,October
4,0.383693,0.898114,0.619093,0.259326,0.432118,-0.015719,-0.042170,0.002929,October
5,0.382172,0.862531,0.652876,0.323286,0.458332,-0.011698,-0.041869,0.004369,October
6,0.426412,0.847801,0.673131,0.364191,0.491414,0.019812,0.035138,0.033654,October
7,0.516707,0.707559,0.684017,0.380642,0.486726,0.171607,0.125923,0.114630,October
8,0.482333,0.684661,0.685846,0.503547,0.393916,0.261052,0.495009,0.169730,October
9,0.549449,0.540323,0.686784,0.443307,0.253400,0.351997,0.653329,0.248392,October
10,0.574609,0.512009,0.684839,0.393779,0.226381,0.361044,0.660214,0.268552,October
11,0.578026,0.502645,0.671890,0.340137,0.209701,0.376382,0.692755,0.267583,October
12,0.481627,0.581524,0.631577,0.163190,0.139395,0.329544,0.714450,0.205191,October
13,0.476209,0.680267,0.581578,0.203015,0.140767,0.121257,0.612492,0.047368,October
14,0.463118,0.618802,0.575920,0.337097,0.190795,0.101589,0.242952,0.059598,October
15,0.400766,0.727387,0.563989,0.368007,0.259674,0.041693,0.031240,0.061535,October
16,0.385395,0.879283,0.562594,0.300630,0.249733,-0.013594,-0.036633,0.003774,October
17,0.375356,0.880092,0.580106,0.177537,0.264752,-0.016233,-0.044331,0.002891,October
18,0.354960,0.904541,0.596471,0.130168,0.194315,-0.016724,-0.044791,0.002848,October
19,0.345012,0.915083,0.620570,0.099828,0.193220,-0.016727,-0.044858,0.002848,October
20,0.344277,0.920969,0.639375,0.126093,0.197597,-0.016608,-0.044832,0.002854,October
21,0.345087,0.923404,0.640343,0.148313,0.235631,-0.016575,-0.044748,0.002856,October
22,0.343728,0.913849,0.634793,0.160737,0.284061,-0.016289,-0.044545,0.002863,October
23,0.344627,0.918888,0.629929,0.159623,0.291416,-0.015650,-0.043284,0.002974,October
0,0.513015,0.809317,0.621751,0.153418,0.334484,-0.026305,-0.059194,-0.058229,August
1,0.497309,0.661578,0.620391,0.093838,0.279173,-0.023301,-0.060432,-0.058082,August
2,0.486321,0.696473,0.613406,0.070529,0.227368,-0.030527,-0.060714,-0.058893,August
3,0.468876,0.759160,0.613253,0.053823,0.165605,-0.030865,-0.060744,-0.058391,August
4,0.457578,0.802245,0.612229,0.082881,0.220256,-0.025423,-0.026705,-0.052790,August
